train_number,train_name,station_code,station_name,average_delay_minutes,pct_right_time,pct_slight_delay,pct_significant_delay,pct_cancelled_unknown,scraped_at,source_url
17057,Devagiri Express,UMRI,UMRI,38.0,26.67,53.33,20.0,0.0,2025-09-27T13:23:56.014729+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,DAB,DHARMABAD,44.0,10.0,70.0,20.0,0.0,2025-09-27T13:23:57.691426+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,BSX,BASAR,51.0,6.67,66.67,26.67,0.0,2025-09-27T13:24:01.616575+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,NZB,NIZAMABAD,55.0,6.67,63.33,30.0,0.0,2025-09-27T13:24:03.376331+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,KMC,KAMAREDDI,57.0,13.33,50.0,36.67,0.0,2025-09-27T13:24:04.751912+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,AKE,AKANAPET,57.0,13.33,46.67,40.0,0.0,2025-09-27T13:24:06.492220+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,MZL,MIRZAPALI,60.0,13.33,43.33,43.33,0.01,2025-09-27T13:24:07.881642+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,BMO,BOLARUM,35.0,36.67,46.67,16.67,0.0,2025-09-27T13:24:11.679642+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,SC,SECUNDERABAD JN,52.0,36.67,46.67,16.67,0.0,2025-09-27T13:24:15.466415+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,BMT,BEGUMPET,36.0,70.0,13.33,16.67,0.0,2025-09-27T13:24:16.899707+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17057,Devagiri Express,LPI,LINGAMPALLI,42.0,76.67,10.0,13.33,0.0,2025-09-27T13:24:20.351863+00:00,https://etrain.info/train/Devagiri-Express-17057/history?d=1y
17058,Devagiri Express,LPI,LINGAMPALLI,2.0,96.67,3.33,0.0,0.0,2025-09-27T13:24:26.346436+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,BMT,BEGUMPET,4.0,96.67,0.0,3.33,0.0,2025-09-27T13:24:29.865813+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,SC,SECUNDERABAD JN,,86.67,13.33,0.0,0.0,2025-09-27T13:24:31.899316+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,BMO,BOLARUM,5.0,90.0,10.0,0.0,0.0,2025-09-27T13:24:33.444703+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,MZL,MIRZAPALI,17.0,43.33,56.67,0.0,0.0,2025-09-27T13:24:34.903328+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,AKE,AKANAPET,21.0,33.33,66.67,0.0,0.0,2025-09-27T13:24:36.585329+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,KMC,KAMAREDDI,29.0,16.67,80.0,3.33,0.0,2025-09-27T13:24:40.164993+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,NZB,NIZAMABAD,42.0,13.33,70.0,16.67,0.0,2025-09-27T13:24:42.021633+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,BSX,BASAR,54.0,6.67,80.0,13.33,0.0,2025-09-27T13:24:45.436874+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,DAB,DHARMABAD,57.0,6.67,80.0,13.33,0.0,2025-09-27T13:24:49.012725+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,UMRI,UMRI,53.0,6.67,83.33,10.0,0.0,2025-09-27T13:24:50.375939+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,MUE,MUDKHED,29.0,73.33,16.67,10.0,0.0,2025-09-27T13:24:51.808406+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,NED,H SAHIB NANDED,29.0,66.67,23.33,10.0,0.0,2025-09-27T13:24:53.192788+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,PAU,PURNA JN,24.0,70.0,23.33,6.67,0.0,2025-09-27T13:24:56.938434+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,PBN,PARBHANI JN,30.0,80.0,10.0,10.0,0.0,2025-09-27T13:24:58.475274+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,MVO,MANWATH ROAD,36.0,70.0,20.0,10.0,0.0,2025-09-27T13:25:00.093791+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,SELU,SELU,35.0,60.0,30.0,10.0,0.0,2025-09-27T13:25:01.741724+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,PTU,PARTUR,46.0,33.33,56.67,10.0,0.0,2025-09-27T13:25:03.186682+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,AWB,AURANGABAD,49.0,20.0,70.0,10.0,0.0,2025-09-27T13:25:04.936906+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,LSR,LASUR,43.0,50.0,40.0,10.0,0.0,2025-09-27T13:25:06.504645+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,RGO,ROTEGAON,41.0,53.33,36.67,10.0,0.0,2025-09-27T13:25:07.998713+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,MMR,MANMAD JN,53.0,53.33,33.33,13.33,0.01,2025-09-27T13:25:09.768411+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,NK,NASIK ROAD,62.0,16.67,70.0,13.33,0.0,2025-09-27T13:25:13.633296+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,IGP,IGATPURI,39.0,83.33,3.33,13.33,0.01,2025-09-27T13:25:15.090721+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,KYN,KALYAN JN,53.0,46.67,40.0,13.33,0.0,2025-09-27T13:25:18.654253+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,TNA,THANE,62.0,10.0,76.67,13.33,0.0,2025-09-27T13:25:22.497935+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,DR,DADAR,61.0,20.0,66.67,13.33,0.0,2025-09-27T13:25:26.455292+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
17058,Devagiri Express,CSMT,C SHIVAJI TERM MUMBAI,39.0,83.33,3.33,13.33,0.01,2025-09-27T13:25:27.991213+00:00,https://etrain.info/train/Devagiri-Express-17058/history?d=1y
22651,Palakkad Superfast,MAS,CHENNAI CENTRAL,3.0,96.67,3.33,0.0,0.0,2025-09-27T13:25:33.472035+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,TRL,TIRUVALLUR,8.0,90.0,10.0,0.0,0.0,2025-09-27T13:25:35.232588+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,AJJ,ARAKKONAM,15.0,66.67,33.33,0.0,0.0,2025-09-27T13:25:36.971490+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,KPD,KATPADI JN,18.0,50.0,50.0,0.0,0.0,2025-09-27T13:25:38.452933+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,GYM,GUDIYATTAM,24.0,16.67,83.33,0.0,0.0,2025-09-27T13:25:40.197294+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,JTJ,JOLARPETTAI,12.0,73.33,26.67,0.0,0.0,2025-09-27T13:25:41.865458+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,MAP,MORAPPUR,17.0,53.33,46.67,0.0,0.0,2025-09-27T13:25:43.174739+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,SA,SALEM JN,14.0,66.67,33.33,0.0,0.0,2025-09-27T13:25:44.540196+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,RASP,RASIPURAM,14.0,70.0,30.0,0.0,0.0,2025-09-27T13:25:46.307275+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,NMKL,NAMAKKAL,13.0,66.67,33.33,0.0,0.0,2025-09-27T13:25:47.903550+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,MONR,MOHANUR,13.0,66.67,33.33,0.0,0.0,2025-09-27T13:25:49.252120+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,KRR,KARUR,11.0,80.0,20.0,0.0,0.0,2025-09-27T13:25:50.722703+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,DG,DINDIGUL JN,17.0,46.67,53.33,0.0,0.0,2025-09-27T13:25:52.047970+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,ODC,ODDANCHATRAM,14.0,63.33,36.67,0.0,0.0,2025-09-27T13:25:53.737851+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,PLNI,PALANI,,53.33,46.67,0.0,0.0,2025-09-27T13:25:55.794618+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,UDT,UDUMALAIPPETTAI,13.0,60.0,40.0,0.0,0.0,2025-09-27T13:25:57.228049+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,POY,POLLACHI JN,8.0,80.0,20.0,0.0,0.0,2025-09-27T13:25:58.652686+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,PGTN,PALGHAT TOWN,1.0,100.0,0.0,0.0,0.0,2025-09-27T13:26:00.095237+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22651,Palakkad Superfast,PGT,PALAKKAD JN,,100.0,0.0,0.0,0.0,2025-09-27T13:26:01.559228+00:00,https://etrain.info/train/Palakkad-Superfast-22651/history?d=1y
22652,Palakkad Superfast,PGT,PALAKKAD JN,1.0,100.0,0.0,0.0,0.0,2025-09-27T13:26:04.610241+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,PGTN,PALGHAT TOWN,3.0,100.0,0.0,0.0,0.0,2025-09-27T13:26:06.335867+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,POY,POLLACHI JN,1.0,100.0,0.0,0.0,0.0,2025-09-27T13:26:08.094436+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,UDT,UDUMALAIPPETTAI,2.0,100.0,0.0,0.0,0.0,2025-09-27T13:26:09.415555+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,PLNI,PALANI,7.0,96.67,3.33,0.0,0.0,2025-09-27T13:26:13.008476+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,ODC,ODDANCHATRAM,11.0,73.33,26.67,0.0,0.0,2025-09-27T13:26:14.423542+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,DG,DINDIGUL JN,5.0,96.67,3.33,0.0,0.0,2025-09-27T13:26:18.268210+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,KRR,KARUR,7.0,83.33,16.67,0.0,0.0,2025-09-27T13:26:20.032695+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,MONR,MOHANUR,11.0,70.0,30.0,0.0,0.0,2025-09-27T13:26:21.335363+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,NMKL,NAMAKKAL,13.0,63.33,36.67,0.0,0.0,2025-09-27T13:26:22.929967+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,RASP,RASIPURAM,13.0,63.33,36.67,0.0,0.0,2025-09-27T13:26:24.540822+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,SA,SALEM JN,5.0,96.67,3.33,0.0,0.0,2025-09-27T13:26:28.124274+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,MAP,MORAPPUR,6.0,86.67,13.33,0.0,0.0,2025-09-27T13:26:31.974399+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,JTJ,JOLARPETTAI,3.0,96.67,3.33,0.0,0.0,2025-09-27T13:26:35.706714+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,GYM,GUDIYATTAM,5.0,93.33,6.67,0.0,0.0,2025-09-27T13:26:39.259384+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,KPD,KATPADI JN,7.0,83.33,16.67,0.0,0.0,2025-09-27T13:26:40.763199+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,AJJ,ARAKKONAM,10.0,83.33,16.67,0.0,0.0,2025-09-27T13:26:42.020888+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,TRL,TIRUVALLUR,12.0,66.67,33.33,0.0,0.0,2025-09-27T13:26:43.522627+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,PER,PERAMBUR,18.0,46.67,53.33,0.0,0.0,2025-09-27T13:26:45.138022+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
22652,Palakkad Superfast,MAS,CHENNAI CENTRAL,1.0,93.33,6.67,0.0,0.0,2025-09-27T13:26:49.013986+00:00,https://etrain.info/train/Palakkad-Superfast-22652/history?d=1y
12839,Howrah Mail,HWH,HOWRAH JN,45.0,36.67,46.67,16.67,0.0,2025-09-27T13:26:54.311656+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,KGP,KHARAGPUR JN,68.0,10.0,50.0,40.0,0.0,2025-09-27T13:26:55.739482+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BLS,BALASORE,87.0,0.0,46.67,53.33,0.0,2025-09-27T13:26:57.266350+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BHC,BHADRAKH,81.0,16.67,40.0,43.33,0.0,2025-09-27T13:26:58.811083+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,JJKR,JAJPUR K ROAD,90.0,6.67,36.67,56.67,0.0,2025-09-27T13:27:02.427600+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,CTC,CUTTACK,104.0,0.0,26.67,73.33,0.0,2025-09-27T13:27:04.093908+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BBS,BHUBANESWAR,111.0,0.0,26.67,73.33,0.0,2025-09-27T13:27:05.779724+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,KUR,KHURDA ROAD JN,104.0,3.33,23.33,73.33,0.01,2025-09-27T13:27:07.325524+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BALU,BALUGAN,,0.0,16.67,83.33,0.0,2025-09-27T13:27:09.206762+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,CAP,CHATRAPUR,119.0,0.0,20.0,80.0,0.0,2025-09-27T13:27:10.738797+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BAM,BRAHMAPUR,,0.0,10.0,90.0,0.0,2025-09-27T13:27:12.797627+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,IPM,ICHCHPURAM,135.0,0.0,13.33,86.67,0.0,2025-09-27T13:27:14.497045+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,SPT,SOMPETA,135.0,0.0,13.33,86.67,0.0,2025-09-27T13:27:15.985557+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,PSA,PALASA,104.0,6.67,33.33,60.0,0.0,2025-09-27T13:27:17.472452+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,NWP,NAUPADA JN,99.0,6.67,33.33,60.0,0.0,2025-09-27T13:27:19.027193+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,CHE,SRIKAKULAM ROAD,98.0,10.0,33.33,56.67,0.0,2025-09-27T13:27:20.427551+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,CPP,CHIPURUPALLE,106.0,6.67,26.67,66.67,0.0,2025-09-27T13:27:24.227226+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,VZM,VIZIANAGRAM JN,,16.67,30.0,53.33,0.0,2025-09-27T13:27:26.062993+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,VSKP,VISAKHAPATNAM,103.0,13.33,30.0,56.67,0.0,2025-09-27T13:27:27.500703+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,AKP,ANAKAPALLE,106.0,10.0,30.0,60.0,0.0,2025-09-27T13:27:29.174885+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,TUNI,TUNI,112.0,3.33,33.33,63.33,0.01,2025-09-27T13:27:30.906493+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,ANV,ANNAVARAM,114.0,0.0,33.33,66.67,0.0,2025-09-27T13:27:32.455421+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,SLO,SAMALKOT JN,132.0,0.0,13.33,86.67,0.0,2025-09-27T13:27:33.882201+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,RJY,RAJAMUNDRY,140.0,0.0,13.33,86.67,0.0,2025-09-27T13:27:35.401813+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,NDD,NIDADAVOLU JN,145.0,0.0,13.33,86.67,0.0,2025-09-27T13:27:36.771608+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,TDD,TADEPALLIGUDEM,,0.0,13.33,86.67,0.0,2025-09-27T13:27:38.866876+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,EE,ELURU,,3.33,10.0,86.67,0.0,2025-09-27T13:27:40.994720+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BZA,VIJAYAWADA JN,,3.33,43.33,53.33,0.0,2025-09-27T13:27:43.159690+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,TEL,TENALI JN,127.0,0.0,26.67,73.33,0.0,2025-09-27T13:27:44.704195+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,BPP,BAPATLA,133.0,0.0,20.0,80.0,0.0,2025-09-27T13:27:46.298174+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,CLX,CHIRALA,133.0,0.0,20.0,80.0,0.0,2025-09-27T13:27:48.073705+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,OGL,ONGOLE,127.0,0.0,26.67,73.33,0.0,2025-09-27T13:27:49.663430+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,NLR,NELLORE,113.0,13.33,23.33,63.33,0.01,2025-09-27T13:27:51.143480+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,GDR,GUDUR JN,90.0,30.0,26.67,43.33,0.0,2025-09-27T13:27:52.649734+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12839,Howrah Mail,MAS,CHENNAI CENTRAL,73.0,40.0,13.33,46.67,0.0,2025-09-27T13:27:54.485309+00:00,https://etrain.info/train/Howrah-Mail-12839/history?d=1y
12840,Howrah Mail,MAS,CHENNAI CENTRAL,56.0,61.92,11.51,26.3,0.27,2025-09-27T13:27:58.198987+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,GDR,GUDUR JN,73.0,33.97,33.97,31.78,0.28,2025-09-27T13:27:59.995730+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,NLR,NELLORE,81.0,14.79,52.05,32.88,0.28,2025-09-27T13:28:01.762757+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,OGL,ONGOLE,82.0,17.53,48.22,33.97,0.28,2025-09-27T13:28:03.492853+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,CLX,CHIRALA,84.0,17.53,47.95,34.25,0.27,2025-09-27T13:28:04.796712+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,BPP,BAPATLA,85.0,18.08,45.48,36.16,0.28,2025-09-27T13:28:06.247750+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,TEL,TENALI JN,,31.78,33.42,34.52,0.27,2025-09-27T13:28:08.653195+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,BZA,VIJAYAWADA JN,84.0,23.84,39.73,36.16,0.27,2025-09-27T13:28:10.232641+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,EE,ELURU,94.0,16.44,38.36,44.93,0.27,2025-09-27T13:28:11.821264+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,TDD,TADEPALLIGUDEM,99.0,14.79,36.16,48.77,0.28,2025-09-27T13:28:13.173024+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,NDD,NIDADAVOLU JN,103.0,13.97,30.68,55.07,0.28,2025-09-27T13:28:14.549565+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,RJY,RAJAMUNDRY,122.0,8.22,20.82,70.68,0.28,2025-09-27T13:28:16.145929+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,SLO,SAMALKOT JN,121.0,16.44,10.14,73.15,0.27,2025-09-27T13:28:17.719533+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,ANV,ANNAVARAM,124.0,13.97,12.05,73.7,0.28,2025-09-27T13:28:19.529059+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,TUNI,TUNI,124.0,14.25,11.78,73.7,0.27,2025-09-27T13:28:20.978540+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,AKP,ANAKAPALLE,128.0,14.25,9.32,76.16,0.27,2025-09-27T13:28:22.776324+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,VSKP,VISAKHAPATNAM,79.0,40.55,23.01,36.16,0.28,2025-09-27T13:28:24.395187+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,VZM,VIZIANAGRAM JN,89.0,21.64,39.73,38.36,0.27,2025-09-27T13:28:25.985093+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,CPP,CHIPURUPALLE,91.0,17.81,42.47,39.45,0.27,2025-09-27T13:28:27.522936+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,CHE,SRIKAKULAM ROAD,91.0,20.27,40.55,38.9,0.28,2025-09-27T13:28:29.275362+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,NWP,NAUPADA JN,96.0,15.62,42.74,41.37,0.27,2025-09-27T13:28:30.903464+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,PSA,PALASA,77.0,47.4,17.26,35.07,0.27,2025-09-27T13:28:32.381852+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,SPT,SOMPETA,83.0,41.64,21.37,36.71,0.28,2025-09-27T13:28:34.088184+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,IPM,ICHCHPURAM,88.0,31.23,30.68,37.81,0.28,2025-09-27T13:28:35.498477+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,BAM,BRAHMAPUR,99.0,7.12,52.6,40.0,0.28,2025-09-27T13:28:37.001274+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,CAP,CHATRAPUR,103.0,2.47,54.52,42.74,0.27,2025-09-27T13:28:38.609671+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,BALU,BALUGAN,108.0,2.19,53.15,44.38,0.28,2025-09-27T13:28:40.296802+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,KUR,KHURDA ROAD JN,117.0,4.66,43.01,52.05,0.28,2025-09-27T13:28:41.639642+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,BBS,BHUBANESWAR,121.0,3.84,40.82,55.07,0.27,2025-09-27T13:28:42.978318+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
12840,Howrah Mail,CTC,CUTTACK,124.0,4.93,36.99,57.26,0.82,2025-09-27T13:28:44.481855+00:00,https://etrain.info/train/Howrah-Mail-12840/history?d=1y
